gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,304,184,6144,2048,asm,1,1,13.0506,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,354.81,1166.29,0.0
gfx942,304,192,6144,2048,ck,17,0,12.6902,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,380.75,1208.45,0.0
gfx942,304,200,6144,2048,asm,1,1,14.2135,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,354.11,1087.0,0.0
gfx942,304,208,6144,2048,asm,2,1,14.2539,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,367.23,1091.97,0.0
gfx942,304,216,6144,2048,asm,2,1,14.3775,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,378.08,1090.56,0.0
gfx942,304,224,6144,2048,asm,1,1,13.5638,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,415.6,1164.44,0.0
gfx942,304,232,6144,2048,asm,2,1,14.314,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,407.89,1111.42,0.0
gfx942,304,240,6144,2048,asm,2,1,14.9551,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,403.86,1071.44,0.0
gfx942,304,256,6144,2048,asm,1,1,15.0729,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,427.42,1078.29,0.0
gfx942,304,272,6144,2048,asm,1,1,15.9189,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,430.0,1035.39,0.0
gfx942,304,288,6144,2048,asm,1,1,15.9763,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,453.66,1046.03,0.0
gfx942,304,304,6144,2048,asm,2,1,17.1823,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,445.25,985.96,0.0
gfx942,304,320,6144,2048,asm,2,1,17.825,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,451.78,963.28,0.0
gfx942,304,336,6144,2048,asm,2,1,18.3965,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,459.64,945.82,0.0
gfx942,304,352,6144,2048,asm,2,1,18.666,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,474.57,944.45,0.0
gfx942,304,368,6144,2048,asm,2,1,18.7314,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,494.41,953.4,0.0
gfx942,304,384,6144,2048,asm,3,1,19.2114,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,503.02,941.52,0.0
gfx942,304,400,6144,2048,asm,3,1,20.4728,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,491.69,894.71,0.0
gfx942,304,416,6144,2048,asm,3,1,20.6655,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,506.59,897.47,0.0
gfx942,304,432,6144,2048,asm,3,1,21.691,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,501.2,865.62,0.0
gfx942,304,448,6144,2048,asm,3,1,21.225,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,531.18,895.43,0.0
gfx942,304,464,6144,2048,asm,3,1,21.1603,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,551.83,909.0,0.0
gfx942,304,480,6144,2048,asm,3,1,21.8688,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,552.37,890.04,0.0
gfx942,304,496,6144,2048,asm,4,1,23.7415,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,525.76,829.5,0.0
gfx942,304,512,6144,2048,asm,4,1,24.1477,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,533.59,825.05,0.0
gfx942,304,588,6144,2048,asm,5,1,28.1339,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,525.97,746.87,0.0
gfx942,304,664,6144,2048,asm,5,1,29.8959,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,558.94,739.3,0.0
gfx942,304,768,6144,2048,asm,5,1,30.3898,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,635.98,776.34,0.0
gfx942,304,896,6144,2048,asm,3,1,36.4784,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,618.14,697.07,0.0
gfx942,304,1024,6144,2048,asm,4,1,40.897,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,630.11,666.63,0.0
gfx942,304,2048,6144,2048,asm,5,1,75.454,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,683.06,555.88,0.0
gfx942,304,3072,6144,2048,asm,5,1,98.902,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,781.68,572.52,0.0
gfx942,304,4096,6144,2048,asm,4,1,135.5402,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,760.51,526.07,0.0
gfx942,304,8192,6144,2048,asm,5,1,256.4141,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,804.01,507.08,0.0
gfx942,304,10240,6144,2048,asm,5,1,314.4958,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,819.4,506.79,0.0
gfx942,304,12288,6144,2048,asm,5,1,373.449,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,828.06,505.41,0.0
gfx942,304,14336,6144,2048,asm,5,1,441.2126,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,817.69,494.33,0.0
gfx942,304,16384,6144,2048,asm,5,1,501.6032,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,822.0,493.35,0.0
gfx942,304,24576,6144,2048,ck,13,0,734.4413,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,842.1,496.85,0.0
gfx942,304,32768,6144,2048,ck,13,0,971.7602,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,848.6,496.36,0.0
gfx942,304,49152,6144,2048,asm,5,1,1450.228,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,852.94,494.56,0.0
gfx942,304,65536,6144,2048,asm,5,1,1939.5434,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,850.34,490.89,0.0
gfx942,304,131072,6144,2048,asm,5,1,3836.7181,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,859.73,493.03,0.0
gfx950,256,1,3392,6144,ck,7,0,18.7909,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.22,1109.76,0.0
gfx950,256,2,3392,6144,ck,7,0,18.7435,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.45,1113.26,0.0
gfx950,256,4,3392,6144,ck,7,0,18.589,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,8.97,1123.9,0.0
gfx950,256,8,3392,6144,ck,7,0,18.7615,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,17.77,1116.32,0.0
gfx950,256,16,3392,6144,ck,7,0,16.4911,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,40.44,1276.28,0.0
gfx950,256,32,3392,6144,ck,7,0,16.3704,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,81.48,1298.33,0.0
gfx950,256,40,3392,6144,ck,7,0,18.2847,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,91.18,1168.06,0.0
gfx950,256,48,3392,6144,ck,7,0,16.3581,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,122.31,1311.95,0.0
gfx950,256,56,3392,6144,ck,7,0,18.2447,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,127.93,1181.96,0.0
gfx950,256,64,3392,6144,ck,7,0,16.2621,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,164.04,1332.41,0.0
gfx950,256,72,3392,6144,ck,7,0,18.4382,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,162.76,1180.77,0.0
gfx950,256,80,3392,6144,ck,7,0,16.5356,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,201.65,1322.88,0.0
gfx950,256,96,3392,6144,ck,12,0,17.3904,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,230.09,1269.75,0.0
gfx950,256,104,3392,6144,ck,7,0,19.0373,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,227.7,1165.34,0.0
gfx950,256,112,3392,6144,ck,7,0,18.4305,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,253.29,1209.32,0.0
gfx950,256,128,3392,6144,ck,12,0,17.5803,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,303.47,1279.57,0.0
gfx950,256,136,3392,6144,ck,7,0,19.6364,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,288.68,1150.86,0.0
gfx950,256,144,3392,6144,ck,7,0,19.2064,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,312.5,1182.01,0.0
gfx950,256,160,3392,6144,ck,12,0,18.7769,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,355.17,1220.06,0.0
gfx950,256,176,3392,6144,ck,7,0,22.4277,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,327.09,1030.68,0.0
gfx950,256,184,3392,6144,ck,12,0,22.7437,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,337.2,1020.91,0.0
gfx950,256,192,3392,6144,ck,17,0,20.4759,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,390.84,1139.03,0.0
gfx950,256,200,3392,6144,ck,12,0,23.5203,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,354.42,995.99,0.0
gfx950,256,208,3392,6144,ck,12,0,23.1805,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,374.01,1015.05,0.0
gfx950,256,216,3392,6144,ck,12,0,23.3111,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,386.21,1013.8,0.0
gfx950,256,224,3392,6144,ck,12,0,22.4122,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,416.58,1059.08,0.0
gfx950,256,232,3392,6144,ck,12,0,23.4603,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,412.18,1016.17,0.0
gfx950,256,240,3392,6144,ck,12,0,23.7277,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,421.59,1009.08,0.0
gfx950,256,256,3392,6144,ck,17,0,20.5681,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,518.78,1174.15,0.0
gfx950,256,272,3392,6144,ck,12,0,24.3354,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,465.87,1000.88,0.0
gfx950,256,288,3392,6144,ck,12,0,23.0642,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,520.46,1065.01,0.0
gfx950,256,304,3392,6144,ck,10,0,28.3804,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,446.47,872.81,0.0182
gfx950,256,320,3392,6144,ck,17,0,27.8559,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,478.82,896.66,0.0
gfx950,256,336,3392,6144,ck,10,0,29.3444,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,477.26,858.23,0.0184
gfx950,256,352,3392,6144,ck,10,0,28.9484,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,506.82,877.12,0.0165
gfx950,256,368,3392,6144,ck,10,0,29.7688,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,515.26,859.89,0.016
gfx950,256,400,3392,6144,ck,10,0,31.4779,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,529.65,826.35,0.0163
gfx950,256,416,3392,6144,ck,10,0,31.5429,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,549.7,831.2,0.0171
gfx950,256,432,3392,6144,ck,10,0,32.4487,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,554.91,814.37,0.0171
gfx950,256,448,3392,6144,ck,17,0,31.3601,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,595.44,849.24,0.0
gfx950,256,480,3392,6144,ck,17,0,37.3441,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,535.74,724.23,0.0
gfx950,256,512,3392,6144,ck,17,0,32.6421,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,653.78,841.23,0.0
gfx950,256,588,3392,6144,ck,10,0,43.3265,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,565.67,656.46,0.0191
gfx950,256,2048,3392,6144,cktile,29,0,81.0715,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1052.93,583.65,0.0
gfx950,256,3072,3392,6144,cktile,29,0,89.2929,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1433.97,678.16,0.0
gfx950,256,4096,3392,6144,cktile,27,0,155.3353,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1099.07,475.06,0.0
gfx950,256,8192,3392,6144,cktile,29,0,240.0521,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1422.4,528.0,0.0
gfx950,256,10240,3392,6144,cktile,28,0,264.3932,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1614.31,579.53,0.0
gfx950,256,12288,3392,6144,cktile,27,0,331.1733,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_2,1546.55,542.62,0.0
gfx950,256,14336,3392,6144,cktile,11,0,389.1773,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1535.39,529.77,0.0
gfx950,256,16384,3392,6144,cktile,28,0,418.5859,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1631.44,555.81,0.0
gfx950,256,24576,3392,6144,cktile,11,0,602.8819,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_1,1699.09,561.57,0.0
gfx950,256,32768,3392,6144,cktile,28,0,834.6691,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1636.34,532.5,0.0
gfx950,256,65536,3392,6144,cktile,29,0,1752.0805,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_4,1559.06,495.46,0.0
gfx950,256,131072,3392,6144,cktile,28,0,3355.037,a8w8_blockscale_cktile_192x256x128_4x2x1_16x16x128_intrawave_0x1x0_3,1628.36,511.27,0.0
gfx950,256,1,4096,6144,ck,7,0,18.8124,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.68,1338.49,0.0
gfx950,256,2,4096,6144,ck,7,0,18.8304,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.35,1337.97,0.0
gfx950,256,4,4096,6144,ck,7,0,18.7345,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.75,1346.35,0.0
gfx950,256,8,4096,6144,ck,7,0,18.8731,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,21.33,1339.5,0.0
gfx950,256,16,4096,6144,ck,7,0,16.6693,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,48.31,1523.47,0.0
gfx950,256,32,4096,6144,ck,7,0,16.4731,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,97.77,1555.54,0.0
gfx950,256,40,4096,6144,ck,7,0,18.4861,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,108.91,1392.36,0.0
gfx950,256,48,4096,6144,ck,7,0,16.4837,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,146.56,1568.46,0.0
gfx950,256,56,4096,6144,ck,7,0,18.4492,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,152.77,1407.58,0.0
gfx950,256,64,4096,6144,ck,7,0,16.3618,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,196.87,1594.16,0.0
gfx950,256,72,4096,6144,ck,6,0,18.8736,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,192.01,1388.08,0.0
gfx950,256,80,4096,6144,ck,6,0,18.8457,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,213.66,1396.22,0.0
gfx950,256,96,4096,6144,ck,12,0,17.6119,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,274.35,1507.05,0.0
gfx950,256,104,4096,6144,ck,6,0,18.7624,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,278.99,1420.75,0.0
gfx950,256,112,4096,6144,ck,7,0,18.8313,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,299.35,1421.65,0.0
gfx950,256,128,4096,6144,ck,12,0,17.7315,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,363.33,1522.76,0.0
gfx950,256,136,4096,6144,ck,12,0,23.3852,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,292.71,1159.52,0.0
gfx950,256,144,4096,6144,ck,12,0,23.1998,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,312.41,1173.73,0.0
gfx950,256,160,4096,6144,ck,11,0,21.3265,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,377.61,1287.58,0.0
gfx950,256,176,4096,6144,ck,12,0,23.5998,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,375.36,1173.27,0.0
gfx950,256,184,4096,6144,ck,6,0,23.5576,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,393.12,1180.24,0.0
gfx950,256,192,4096,6144,ck,17,0,20.8238,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,464.07,1340.69,0.0
gfx950,256,200,4096,6144,ck,12,0,24.1059,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,417.59,1162.91,0.0
gfx950,256,208,4096,6144,ck,12,0,23.9452,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,437.21,1175.51,0.0
gfx950,256,216,4096,6144,ck,12,0,23.9291,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,454.33,1181.09,0.0
gfx950,256,224,4096,6144,ck,11,0,21.3188,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,528.84,1331.08,0.0
gfx950,256,232,4096,6144,ck,12,0,24.1908,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,482.7,1177.79,0.0
gfx950,256,240,4096,6144,ck,12,0,24.7893,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,487.29,1153.98,0.0
gfx950,256,256,4096,6144,ck,17,0,20.9179,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,615.97,1378.52,0.0
gfx950,256,272,4096,6144,ck,10,0,29.9971,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,456.38,968.93,0.0141
gfx950,256,288,4096,6144,ck,10,0,29.9481,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,484.02,978.18,0.0151
gfx950,256,304,4096,6144,ck,10,0,30.3218,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,504.61,973.69,0.0148
gfx950,256,320,4096,6144,ck,10,0,30.4822,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,528.38,976.09,0.0153
gfx950,256,336,4096,6144,ck,10,0,32.4224,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,521.6,924.75,0.0147
gfx950,256,352,4096,6144,ck,10,0,32.5303,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,544.62,928.74,0.0204
gfx950,256,368,4096,6144,ck,10,0,31.7412,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,583.53,959.05,0.0196
gfx950,256,384,4096,6144,ck,11,0,29.6223,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,652.46,1035.4,0.0
gfx950,256,400,4096,6144,ck,11,0,34.8538,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,577.63,886.57,0.0
gfx950,256,416,4096,6144,ck,11,0,33.1391,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,631.82,939.36,0.0
gfx950,256,432,4096,6144,ck,11,0,34.8542,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,623.84,899.72,0.0
